model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
logreg,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,7.256,0.007,0.752,0.684,0.737,0.717,0.829,7e-06,original,10,7,,,,
mlp,random,0.7,0.68,0.68,0.7,0.245,0.261,0.261,0.245,7.581,1.099,0.748,0.68,0.734,0.714,0.828,1.2e-05,original,10,7,,,,
naive_bayes,random,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,7.221,0.001,0.695,0.693,0.776,0.775,0.695,1e-06,original,10,7,,,,
knn,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,5.946,0.001,0.742,0.667,0.719,0.697,0.813,9e-06,original,10,7,,,,
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,8.029,0.165,0.578,0.582,0.731,0.777,0.706,6e-06,original,10,7,778.932959318161,0,3.85048418886617e-07,0.0013968944549560547
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.918,0.487,0.613,0.63,0.761,0.801,0.834,1.4e-05,original,10,7,778.932959318161,0,3.85048418886617e-07,0.0013968944549560547
svc,k-means,0.75,0.747,0.747,0.75,0.224,0.224,0.224,0.224,6.592,0.002,0.707,0.704,0.783,0.782,0.331,3e-06,original,10,7,778.932959318161,0,3.85048418886617e-07,0.0013968944549560547
logreg,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,7.216,0.007,0.743,0.742,0.812,0.812,0.855,6e-06,original,10,7,778.932959318161,0,3.85048418886617e-07,0.0013968944549560547
mlp,k-means,0.75,0.747,0.747,0.75,0.224,0.224,0.224,0.224,7.546,1.12,0.759,0.708,0.765,0.749,0.842,1.1e-05,original,10,7,778.932959318161,0,3.85048418886617e-07,0.0013968944549560547
naive_bayes,k-means,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,5.065,0.001,0.715,0.696,0.769,0.761,0.752,1e-06,original,10,7,778.932959318161,0,3.85048418886617e-07,0.0013968944549560547
knn,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.234,0.001,0.724,0.687,0.754,0.739,0.798,2.7e-05,original,10,7,778.932959318161,0,3.85048418886617e-07,0.0013968944549560547
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.675,0.16,0.578,0.582,0.731,0.778,0.703,4e-06,latent,10,7,778.932959318161,0,3.85048418886617e-07,0.0013968944549560547
rf,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,17.165,0.32,0.61,0.625,0.756,0.794,0.789,9e-06,latent,10,7,778.932959318161,0,3.85048418886617e-07,0.0013968944549560547
