model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
mlp,craig,0.683,0.676,0.692,0.705,0.164,0.167,0.161,0.158,9.086,3.24,0.487,0.206,0.169,0.209,0.447,8.3e-05,original,0.006,8,,,,
xgb,lc,0.986,0.986,0.986,0.986,0.029,0.029,0.029,0.029,10.621,33.439,0.452,0.127,0.044,0.143,0.124,2.4e-05,original,0.006,8,,,,
rf,lc,0.938,0.939,0.939,0.94,0.058,0.058,0.057,0.057,30.337,0.881,0.272,0.211,0.273,0.221,0.192,3.6e-05,original,0.006,8,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.622,0.003,0.343,0.109,0.054,0.117,0.099,4e-06,original,0.006,8,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.241,0.145,0.348,0.11,0.053,0.118,0.095,0.0,original,0.006,8,,,,
mlp,lc,0.983,0.984,0.984,0.985,0.033,0.032,0.031,0.031,12.343,12.435,0.267,0.165,0.187,0.166,0.16,7.1e-05,original,0.006,8,,,,
xgb,random,0.874,0.873,0.875,0.879,0.067,0.069,0.067,0.061,7.279,10.47,0.825,0.772,0.87,0.86,0.883,5.2e-05,original,0.006,9,,,,
rf,random,0.826,0.827,0.829,0.834,0.057,0.06,0.059,0.054,29.18,0.469,0.783,0.725,0.839,0.824,0.865,1.3e-05,original,0.006,9,,,,
svc,random,0.862,0.861,0.861,0.864,0.029,0.031,0.031,0.03,9.43,0.004,0.739,0.677,0.805,0.783,0.839,8e-06,original,0.006,9,,,,
logreg,random,0.812,0.811,0.813,0.818,0.042,0.045,0.044,0.04,9.915,0.107,0.782,0.736,0.849,0.838,0.871,0.0,original,0.006,9,,,,
mlp,random,0.769,0.767,0.769,0.773,0.05,0.051,0.05,0.049,13.518,0.129,0.757,0.666,0.787,0.758,0.84,9.5e-05,original,0.006,9,,,,
xgb,k-means,0.971,0.969,0.969,0.969,0.057,0.062,0.062,0.062,10.535,38.424,0.507,0.155,0.075,0.171,0.879,4.9e-05,original,0.006,9,,,,
rf,k-means,0.986,0.985,0.985,0.985,0.029,0.031,0.031,0.031,35.523,0.271,0.5,0.134,0.042,0.155,0.888,8e-06,original,0.006,9,,,,
svc,k-means,0.71,0.697,0.696,0.701,0.162,0.161,0.161,0.16,12.229,0.003,0.777,0.759,0.87,0.865,0.894,7e-06,original,0.006,9,,,,
logreg,k-means,0.821,0.815,0.814,0.818,0.098,0.108,0.11,0.105,4.222,0.201,0.618,0.544,0.688,0.639,0.658,0.0,original,0.006,9,,,,
mlp,k-means,0.707,0.693,0.691,0.699,0.117,0.122,0.123,0.121,10.618,0.264,0.759,0.676,0.797,0.77,0.829,0.00015,original,0.006,9,,,,
xgb,ag,0.902,0.903,0.905,0.909,0.082,0.084,0.082,0.076,8.546,10.97,0.805,0.79,0.887,0.884,0.892,4.6e-05,original,0.006,9,,,,
rf,ag,0.874,0.873,0.874,0.877,0.128,0.13,0.128,0.125,26.175,0.361,0.74,0.582,0.686,0.637,0.835,1.3e-05,original,0.006,9,,,,
svc,ag,0.64,0.63,0.629,0.636,0.085,0.089,0.09,0.089,6.167,0.004,0.78,0.772,0.879,0.878,0.879,6e-06,original,0.006,9,,,,
logreg,ag,0.848,0.846,0.847,0.847,0.087,0.086,0.085,0.085,4.689,0.237,0.62,0.56,0.711,0.669,0.702,0.0,original,0.006,9,,,,
mlp,ag,0.712,0.709,0.709,0.711,0.089,0.092,0.094,0.092,16.581,0.485,0.746,0.691,0.817,0.799,0.832,0.000211,original,0.006,9,,,,
xgb,k_center,0.755,0.752,0.753,0.755,0.156,0.16,0.16,0.158,10.139,11.634,0.672,0.534,0.645,0.59,0.781,5.2e-05,original,0.006,9,,,,
rf,k_center,0.664,0.66,0.662,0.665,0.186,0.187,0.184,0.182,30.336,0.397,0.579,0.356,0.394,0.361,0.816,2.7e-05,original,0.006,9,,,,
svc,k_center,0.614,0.566,0.565,0.607,0.066,0.075,0.07,0.052,8.802,0.004,0.494,0.135,0.046,0.155,0.58,9e-06,original,0.006,9,,,,
logreg,k_center,0.624,0.617,0.618,0.621,0.092,0.089,0.086,0.085,12.284,0.449,0.485,0.136,0.05,0.154,0.516,1e-06,original,0.006,9,,,,
mlp,k_center,0.514,0.499,0.5,0.514,0.104,0.098,0.1,0.107,8.938,0.102,0.582,0.362,0.401,0.367,0.648,0.0001,original,0.006,9,,,,
xgb,craig,0.685,0.702,0.75,0.757,0.083,0.105,0.103,0.117,6.308,51.037,0.633,0.638,0.814,0.818,0.774,4.2e-05,original,0.006,9,,,,
rf,craig,0.52,0.513,0.599,0.61,0.143,0.149,0.108,0.102,28.467,1.01,0.622,0.65,0.837,0.86,0.859,5.1e-05,original,0.006,9,,,,
svc,craig,0.635,0.604,0.686,0.724,0.184,0.199,0.152,0.127,9.789,0.001,0.5,0.469,0.773,0.835,0.681,3e-06,original,0.006,9,,,,
logreg,craig,0.61,0.574,0.657,0.69,0.175,0.181,0.138,0.115,5.094,0.268,0.624,0.645,0.829,0.845,0.73,0.0,original,0.006,9,,,,
mlp,craig,0.52,0.506,0.565,0.562,0.236,0.225,0.205,0.207,9.042,0.161,0.509,0.504,0.768,0.8,0.539,0.000154,original,0.006,9,,,,
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.225,24.913,0.256,0.125,0.117,0.125,0.126,7.5e-05,original,0.006,9,,,,
rf,lc,0.986,0.985,0.985,0.985,0.029,0.031,0.031,0.031,36.805,0.818,0.262,0.17,0.199,0.172,0.184,2e-05,original,0.006,9,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.055,0.003,0.353,0.111,0.053,0.119,0.089,3e-06,original,0.006,9,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.739,0.152,0.395,0.128,0.067,0.137,0.116,0.0,original,0.006,9,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.838,0.2,0.279,0.128,0.113,0.129,0.129,0.000164,original,0.006,9,,,,
xgb,random,0.842,0.838,0.839,0.842,0.063,0.066,0.066,0.063,5.621,12.248,0.829,0.726,0.828,0.805,0.891,4.5e-05,original,0.008,5,,,,
rf,random,0.7,0.692,0.691,0.695,0.097,0.091,0.09,0.092,38.259,0.651,0.82,0.714,0.818,0.794,0.886,3.1e-05,original,0.008,5,,,,
svc,random,0.811,0.806,0.806,0.808,0.134,0.135,0.135,0.133,7.16,0.004,0.799,0.722,0.832,0.813,0.862,8e-06,original,0.008,5,,,,
logreg,random,0.788,0.785,0.785,0.786,0.095,0.094,0.094,0.093,6.808,0.137,0.767,0.686,0.805,0.78,0.841,0.0,original,0.008,5,,,,
mlp,random,0.732,0.728,0.728,0.73,0.142,0.141,0.141,0.141,7.064,0.676,0.761,0.666,0.785,0.755,0.842,0.000194,original,0.008,5,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.34,42.467,0.831,0.8,0.89,0.885,0.829,6.3e-05,original,0.008,5,,,,
rf,k-means,0.967,0.966,0.966,0.967,0.044,0.045,0.045,0.044,30.219,0.454,0.526,0.199,0.144,0.207,0.898,1.1e-05,original,0.008,5,,,,
svc,k-means,0.81,0.805,0.805,0.808,0.09,0.09,0.09,0.089,7.112,0.006,0.765,0.683,0.802,0.777,0.865,8e-06,original,0.008,5,,,,
logreg,k-means,0.822,0.819,0.819,0.82,0.108,0.107,0.107,0.106,9.026,0.287,0.737,0.657,0.784,0.755,0.803,0.0,original,0.008,5,,,,
mlp,k-means,0.674,0.665,0.664,0.671,0.039,0.043,0.043,0.04,18.136,1.171,0.802,0.732,0.84,0.824,0.883,0.000166,original,0.008,5,,,,
xgb,ag,0.94,0.941,0.942,0.942,0.04,0.038,0.038,0.037,9.24,55.816,0.761,0.596,0.698,0.65,0.87,5.6e-05,original,0.008,5,,,,
rf,ag,0.908,0.908,0.908,0.908,0.049,0.048,0.048,0.047,36.558,0.887,0.658,0.423,0.474,0.432,0.888,6e-05,original,0.008,5,,,,
svc,ag,0.775,0.773,0.773,0.774,0.068,0.069,0.069,0.067,9.65,0.007,0.759,0.663,0.782,0.752,0.821,7e-06,original,0.008,5,,,,
logreg,ag,0.775,0.771,0.77,0.773,0.092,0.096,0.096,0.092,5.129,0.345,0.622,0.547,0.69,0.642,0.657,0.0,original,0.008,5,,,,
mlp,ag,0.619,0.604,0.604,0.616,0.127,0.131,0.131,0.123,6.594,0.524,0.779,0.727,0.842,0.828,0.869,0.000128,original,0.008,5,,,,
xgb,k_center,0.662,0.647,0.646,0.658,0.113,0.118,0.118,0.114,8.514,90.752,0.73,0.634,0.76,0.724,0.808,8.7e-05,original,0.008,5,,,,
rf,k_center,0.649,0.639,0.638,0.646,0.118,0.119,0.119,0.118,30.099,0.565,0.708,0.546,0.647,0.593,0.84,7.3e-05,original,0.008,5,,,,
svc,k_center,0.607,0.561,0.559,0.602,0.077,0.112,0.116,0.083,8.637,0.005,0.494,0.135,0.046,0.155,0.355,1.5e-05,original,0.008,5,,,,
logreg,k_center,0.583,0.563,0.562,0.58,0.072,0.077,0.078,0.073,5.778,0.113,0.484,0.14,0.056,0.157,0.576,0.0,original,0.008,5,,,,
mlp,k_center,0.539,0.524,0.523,0.536,0.093,0.094,0.093,0.089,13.349,0.135,0.624,0.411,0.468,0.423,0.757,3.6e-05,original,0.008,5,,,,
xgb,craig,0.777,0.77,0.789,0.792,0.156,0.158,0.143,0.139,10.818,23.036,0.78,0.697,0.813,0.79,0.81,3.4e-05,original,0.008,5,,,,
rf,craig,0.747,0.745,0.765,0.772,0.078,0.084,0.072,0.071,26.471,0.724,0.506,0.263,0.261,0.263,0.757,2.5e-05,original,0.008,5,,,,
svc,craig,0.725,0.704,0.736,0.769,0.122,0.168,0.135,0.084,6.335,0.002,0.477,0.144,0.067,0.159,0.489,5e-06,original,0.008,5,,,,
logreg,craig,0.742,0.726,0.757,0.792,0.13,0.179,0.148,0.097,9.321,0.376,0.468,0.151,0.081,0.163,0.455,0.0,original,0.008,5,,,,
mlp,craig,0.708,0.71,0.737,0.75,0.124,0.126,0.108,0.108,8.434,0.072,0.469,0.24,0.236,0.24,0.598,8.2e-05,original,0.008,5,,,,
xgb,lc,0.989,0.988,0.988,0.988,0.022,0.024,0.024,0.024,7.712,18.867,0.427,0.123,0.047,0.137,0.196,3.6e-05,original,0.008,5,,,,
rf,lc,0.967,0.965,0.965,0.965,0.044,0.047,0.047,0.047,20.945,0.583,0.261,0.181,0.22,0.185,0.185,2.9e-05,original,0.008,5,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.786,0.003,0.305,0.119,0.085,0.122,0.122,4e-06,original,0.008,5,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.597,0.145,0.348,0.115,0.061,0.122,0.101,0.0,original,0.008,5,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.998,4.227,0.269,0.161,0.179,0.162,0.146,9.3e-05,original,0.008,5,,,,
xgb,random,0.896,0.897,0.897,0.898,0.041,0.042,0.042,0.041,6.103,6.554,0.824,0.738,0.84,0.822,0.88,4.3e-05,original,0.008,6,,,,
rf,random,0.862,0.861,0.861,0.865,0.054,0.058,0.059,0.055,32.154,0.484,0.795,0.717,0.828,0.809,0.858,2.3e-05,original,0.008,6,,,,
svc,random,0.829,0.827,0.827,0.83,0.061,0.064,0.064,0.062,6.692,0.005,0.812,0.726,0.832,0.812,0.868,7e-06,original,0.008,6,,,,
logreg,random,0.831,0.827,0.827,0.83,0.069,0.073,0.073,0.071,5.664,0.373,0.811,0.724,0.83,0.81,0.87,0.0,original,0.008,6,,,,
mlp,random,0.758,0.757,0.758,0.76,0.09,0.091,0.09,0.089,14.107,0.848,0.775,0.66,0.774,0.74,0.855,0.000197,original,0.008,6,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.346,56.755,0.791,0.656,0.763,0.726,0.867,8.2e-05,original,0.008,6,,,,
rf,k-means,0.978,0.978,0.978,0.978,0.027,0.027,0.027,0.027,42.728,0.559,0.5,0.135,0.043,0.156,0.87,2.2e-05,original,0.008,6,,,,
svc,k-means,0.762,0.76,0.761,0.761,0.094,0.092,0.091,0.092,4.945,0.006,0.756,0.658,0.778,0.746,0.833,7e-06,original,0.008,6,,,,
logreg,k-means,0.807,0.805,0.805,0.806,0.079,0.082,0.082,0.082,7.218,0.124,0.678,0.603,0.742,0.706,0.738,0.0,original,0.008,6,,,,
mlp,k-means,0.742,0.735,0.734,0.739,0.128,0.132,0.133,0.129,22.446,1.165,0.732,0.67,0.8,0.778,0.815,0.000148,original,0.008,6,,,,
xgb,ag,0.933,0.931,0.931,0.931,0.022,0.025,0.025,0.025,10.723,27.971,0.787,0.648,0.755,0.716,0.884,4.5e-05,original,0.008,6,,,,
rf,ag,0.91,0.91,0.91,0.91,0.057,0.057,0.057,0.057,35.319,0.637,0.608,0.345,0.362,0.345,0.846,2.5e-05,original,0.008,6,,,,
svc,ag,0.75,0.745,0.745,0.75,0.091,0.094,0.094,0.09,10.355,0.012,0.758,0.664,0.784,0.754,0.834,8e-06,original,0.008,6,,,,
logreg,ag,0.783,0.782,0.783,0.786,0.059,0.062,0.062,0.061,9.973,0.32,0.682,0.615,0.755,0.723,0.742,0.0,original,0.008,6,,,,
mlp,ag,0.738,0.735,0.736,0.739,0.038,0.039,0.04,0.043,8.585,0.704,0.755,0.685,0.807,0.785,0.825,0.000127,original,0.008,6,,,,
xgb,k_center,0.715,0.705,0.706,0.716,0.081,0.082,0.081,0.079,9.754,84.664,0.696,0.58,0.701,0.653,0.795,8.2e-05,original,0.008,6,,,,
rf,k_center,0.715,0.71,0.71,0.716,0.047,0.048,0.048,0.047,27.115,0.363,0.74,0.601,0.712,0.666,0.839,8e-06,original,0.008,6,,,,
svc,k_center,0.661,0.652,0.652,0.659,0.077,0.085,0.085,0.077,4.31,0.005,0.513,0.19,0.134,0.199,0.624,2.4e-05,original,0.008,6,,,,
logreg,k_center,0.693,0.686,0.686,0.693,0.122,0.122,0.123,0.124,4.646,0.204,0.569,0.449,0.556,0.492,0.599,0.0,original,0.008,6,,,,
mlp,k_center,0.579,0.576,0.577,0.579,0.079,0.078,0.079,0.079,10.912,0.193,0.622,0.437,0.512,0.458,0.702,7.9e-05,original,0.008,6,,,,
xgb,craig,0.655,0.647,0.648,0.656,0.13,0.14,0.141,0.133,6.56,8.199,0.538,0.36,0.417,0.371,0.561,7.7e-05,original,0.008,6,,,,
rf,craig,0.66,0.655,0.657,0.661,0.09,0.095,0.096,0.094,33.988,0.414,0.548,0.33,0.361,0.333,0.631,5.2e-05,original,0.008,6,,,,
svc,craig,0.635,0.629,0.632,0.639,0.174,0.177,0.174,0.174,7.751,0.003,0.561,0.481,0.616,0.555,0.607,4e-06,original,0.008,6,,,,
logreg,craig,0.56,0.554,0.559,0.564,0.232,0.232,0.229,0.226,12.493,0.826,0.486,0.139,0.055,0.157,0.374,1e-06,original,0.008,6,,,,
mlp,craig,0.52,0.512,0.517,0.525,0.125,0.123,0.12,0.122,12.682,0.288,0.567,0.4,0.474,0.419,0.62,0.000198,original,0.008,6,,,,
xgb,lc,0.989,0.989,0.989,0.989,0.022,0.022,0.022,0.022,7.161,10.715,0.427,0.123,0.047,0.137,0.159,4.8e-05,original,0.008,6,,,,
rf,lc,0.989,0.989,0.989,0.989,0.022,0.022,0.022,0.022,51.307,0.868,0.265,0.18,0.217,0.183,0.183,4.3e-05,original,0.008,6,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.614,0.002,0.322,0.104,0.052,0.11,0.102,2e-06,original,0.008,6,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.955,0.142,0.34,0.108,0.052,0.115,0.092,1e-06,original,0.008,6,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.106,0.189,0.271,0.177,0.208,0.179,0.161,1.7e-05,original,0.008,6,,,,
xgb,random,0.865,0.863,0.863,0.864,0.026,0.026,0.026,0.025,7.216,15.851,0.836,0.753,0.851,0.835,0.895,5.7e-05,original,0.008,7,,,,
rf,random,0.742,0.737,0.736,0.739,0.027,0.028,0.028,0.028,16.562,0.174,0.811,0.696,0.802,0.774,0.873,1e-05,original,0.008,7,,,,
svc,random,0.754,0.741,0.74,0.751,0.055,0.061,0.061,0.053,7.188,0.006,0.761,0.776,0.886,0.889,0.884,1.1e-05,original,0.008,7,,,,
logreg,random,0.754,0.745,0.744,0.75,0.026,0.022,0.022,0.023,3.475,0.006,0.81,0.735,0.841,0.824,0.882,0.0,original,0.008,7,,,,
mlp,random,0.721,0.713,0.712,0.716,0.05,0.046,0.046,0.047,7.752,0.139,0.737,0.627,0.747,0.708,0.813,7.8e-05,original,0.008,7,,,,
xgb,k-means,0.989,0.989,0.989,0.989,0.022,0.022,0.022,0.022,9.023,54.32,0.508,0.162,0.086,0.176,0.875,6.3e-05,original,0.008,7,,,,
rf,k-means,0.978,0.978,0.978,0.978,0.027,0.027,0.027,0.027,20.161,0.143,0.5,0.134,0.042,0.155,0.861,8e-06,original,0.008,7,,,,
svc,k-means,0.797,0.794,0.794,0.795,0.058,0.057,0.057,0.057,3.554,0.004,0.777,0.728,0.843,0.83,0.885,8e-06,original,0.008,7,,,,
logreg,k-means,0.807,0.806,0.806,0.807,0.075,0.076,0.076,0.076,4.239,0.118,0.781,0.719,0.834,0.818,0.877,1e-06,original,0.008,7,,,,
mlp,k-means,0.717,0.715,0.715,0.716,0.053,0.052,0.051,0.052,9.401,6.601,0.774,0.716,0.833,0.817,0.851,5e-05,original,0.008,7,,,,
xgb,ag,0.965,0.966,0.966,0.966,0.045,0.045,0.045,0.045,6.514,46.164,0.759,0.587,0.686,0.637,0.878,3.8e-05,original,0.008,7,,,,
rf,ag,0.888,0.886,0.886,0.887,0.071,0.073,0.073,0.072,41.833,0.845,0.598,0.328,0.338,0.328,0.872,5e-05,original,0.008,7,,,,
svc,ag,0.762,0.759,0.759,0.761,0.075,0.078,0.079,0.077,4.965,0.007,0.755,0.659,0.779,0.748,0.828,7e-06,original,0.008,7,,,,
logreg,ag,0.804,0.803,0.804,0.805,0.104,0.104,0.104,0.104,7.206,0.29,0.618,0.554,0.703,0.659,0.667,1e-06,original,0.008,7,,,,
mlp,ag,0.771,0.769,0.769,0.771,0.094,0.094,0.094,0.095,10.552,0.363,0.748,0.673,0.798,0.773,0.823,0.00015,original,0.008,7,,,,
xgb,k_center,0.715,0.71,0.71,0.716,0.101,0.108,0.107,0.1,11.947,7.401,0.821,0.772,0.87,0.861,0.838,2.7e-05,original,0.008,7,,,,
rf,k_center,0.728,0.723,0.723,0.726,0.085,0.088,0.089,0.087,41.888,1.46,0.79,0.69,0.802,0.775,0.872,0.000159,original,0.008,7,,,,
svc,k_center,0.617,0.592,0.59,0.614,0.091,0.119,0.124,0.099,12.658,0.005,0.504,0.173,0.107,0.184,0.633,1.4e-05,original,0.008,7,,,,
logreg,k_center,0.614,0.605,0.604,0.612,0.099,0.111,0.114,0.105,21.348,1.696,0.562,0.307,0.316,0.307,0.656,0.0,original,0.008,7,,,,
mlp,k_center,0.546,0.521,0.52,0.544,0.079,0.101,0.103,0.08,13.514,0.279,0.595,0.365,0.401,0.369,0.655,4.6e-05,original,0.008,7,,,,
xgb,craig,0.698,0.691,0.713,0.728,0.133,0.136,0.124,0.112,10.057,8.483,0.732,0.644,0.77,0.738,0.789,5.6e-05,original,0.008,7,,,,
rf,craig,0.667,0.661,0.676,0.681,0.066,0.067,0.056,0.051,40.206,0.424,0.623,0.466,0.559,0.5,0.729,2.2e-05,original,0.008,7,,,,
svc,craig,0.725,0.711,0.722,0.725,0.094,0.085,0.073,0.066,10.208,0.002,0.47,0.144,0.069,0.158,0.586,5e-06,original,0.008,7,,,,
logreg,craig,0.703,0.695,0.704,0.703,0.107,0.119,0.114,0.118,5.677,0.624,0.482,0.17,0.109,0.179,0.641,0.0,original,0.008,7,,,,
mlp,craig,0.737,0.735,0.746,0.75,0.034,0.037,0.041,0.043,11.537,7.623,0.604,0.446,0.534,0.475,0.697,0.000109,original,0.008,7,,,,
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.228,20.008,0.279,0.112,0.084,0.114,0.124,5e-05,original,0.008,7,,,,
rf,lc,0.978,0.978,0.978,0.978,0.027,0.027,0.027,0.027,21.971,0.175,0.265,0.161,0.181,0.162,0.177,9e-06,original,0.008,7,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.722,0.005,0.294,0.143,0.134,0.144,0.17,7e-06,original,0.008,7,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.312,0.124,0.36,0.117,0.061,0.125,0.107,1e-06,original,0.008,7,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.208,19.707,0.276,0.156,0.166,0.157,0.145,4.9e-05,original,0.008,7,,,,
xgb,random,0.828,0.827,0.828,0.828,0.075,0.075,0.075,0.075,9.075,30.719,0.812,0.736,0.841,0.824,0.878,7.1e-05,original,0.008,8,,,,
rf,random,0.714,0.711,0.711,0.713,0.114,0.114,0.114,0.115,59.544,0.527,0.81,0.747,0.852,0.838,0.887,5.1e-05,original,0.008,8,,,,
svc,random,0.751,0.746,0.746,0.75,0.046,0.048,0.048,0.046,7.11,0.017,0.782,0.722,0.836,0.82,0.86,8e-06,original,0.008,8,,,,
logreg,random,0.764,0.75,0.749,0.761,0.062,0.079,0.081,0.069,8.516,0.163,0.776,0.736,0.851,0.841,0.868,0.0,original,0.008,8,,,,
mlp,random,0.715,0.711,0.712,0.716,0.047,0.052,0.052,0.047,10.041,0.33,0.767,0.672,0.79,0.761,0.855,0.000118,original,0.008,8,,,,
xgb,k-means,0.978,0.976,0.976,0.976,0.044,0.047,0.047,0.047,8.783,19.846,0.603,0.343,0.361,0.344,0.891,5.8e-05,original,0.008,8,,,,
rf,k-means,0.978,0.976,0.976,0.976,0.044,0.047,0.047,0.047,30.808,0.822,0.5,0.134,0.042,0.155,0.896,2.6e-05,original,0.008,8,,,,
svc,k-means,0.808,0.805,0.804,0.807,0.075,0.079,0.08,0.078,4.334,0.007,0.783,0.69,0.804,0.778,0.855,9e-06,original,0.008,8,,,,
logreg,k-means,0.764,0.759,0.758,0.761,0.043,0.046,0.046,0.045,8.285,0.153,0.64,0.564,0.707,0.662,0.705,1e-06,original,0.008,8,,,,
mlp,k-means,0.783,0.778,0.778,0.783,0.046,0.048,0.048,0.048,15.852,0.962,0.766,0.699,0.819,0.799,0.842,0.000161,original,0.008,8,,,,
xgb,ag,0.933,0.932,0.932,0.932,0.054,0.056,0.056,0.056,13.086,41.481,0.793,0.659,0.766,0.73,0.876,4.5e-05,original,0.008,8,,,,
rf,ag,0.896,0.896,0.896,0.897,0.115,0.115,0.114,0.113,32.683,1.011,0.595,0.319,0.325,0.32,0.858,6.1e-05,original,0.008,8,,,,
svc,ag,0.738,0.737,0.737,0.739,0.102,0.104,0.104,0.102,10.156,0.005,0.768,0.676,0.794,0.766,0.85,1.2e-05,original,0.008,8,,,,
logreg,ag,0.796,0.793,0.792,0.794,0.101,0.107,0.108,0.105,7.011,1.457,0.619,0.551,0.698,0.652,0.66,0.0,original,0.008,8,,,,
mlp,ag,0.726,0.724,0.725,0.727,0.116,0.117,0.117,0.117,23.295,2.19,0.729,0.656,0.786,0.759,0.798,0.000191,original,0.008,8,,,,
xgb,k_center,0.785,0.783,0.784,0.785,0.088,0.089,0.089,0.088,6.071,12.883,0.805,0.715,0.823,0.801,0.865,4.9e-05,original,0.008,8,,,,
rf,k_center,0.739,0.738,0.739,0.741,0.116,0.118,0.119,0.117,37.998,0.558,0.786,0.695,0.808,0.783,0.863,0.000106,original,0.008,8,,,,
svc,k_center,0.658,0.658,0.659,0.66,0.073,0.073,0.074,0.075,4.921,0.006,0.593,0.353,0.383,0.356,0.651,1.1e-05,original,0.008,8,,,,
logreg,k_center,0.681,0.68,0.681,0.683,0.099,0.099,0.099,0.1,5.986,0.173,0.58,0.387,0.446,0.399,0.611,0.0,original,0.008,8,,,,
mlp,k_center,0.625,0.624,0.624,0.627,0.122,0.124,0.125,0.123,7.609,0.156,0.578,0.349,0.381,0.352,0.65,4e-05,original,0.008,8,,,,
xgb,craig,0.75,0.748,0.749,0.75,0.129,0.13,0.128,0.129,4.798,0.063,0.486,0.191,0.145,0.197,0.501,3.7e-05,original,0.008,8,,,,
rf,craig,0.745,0.744,0.748,0.75,0.133,0.132,0.13,0.129,34.804,0.74,0.526,0.232,0.2,0.234,0.742,3e-05,original,0.008,8,,,,
svc,craig,0.705,0.685,0.688,0.706,0.053,0.069,0.066,0.048,4.99,0.002,0.492,0.138,0.051,0.157,0.417,5e-06,original,0.008,8,,,,
logreg,craig,0.705,0.701,0.704,0.706,0.117,0.113,0.111,0.111,7.574,0.141,0.483,0.138,0.053,0.155,0.336,0.0,original,0.008,8,,,,
mlp,craig,0.635,0.626,0.627,0.633,0.197,0.203,0.202,0.198,9.406,0.051,0.488,0.207,0.171,0.21,0.512,0.000187,original,0.008,8,,,,
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.467,31.553,0.223,0.109,0.102,0.109,0.121,9.8e-05,original,0.008,8,,,,
rf,lc,0.94,0.94,0.941,0.942,0.077,0.077,0.076,0.073,48.265,0.241,0.258,0.179,0.218,0.182,0.18,3.1e-05,original,0.008,8,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.583,0.003,0.307,0.106,0.062,0.111,0.105,4e-06,original,0.008,8,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.683,0.315,0.334,0.106,0.051,0.114,0.093,0.0,original,0.008,8,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.067,3.6,0.259,0.158,0.178,0.159,0.146,7.5e-05,original,0.008,8,,,,
xgb,random,0.867,0.864,0.864,0.864,0.044,0.043,0.043,0.043,8.855,0.096,0.838,0.764,0.86,0.846,0.902,1.7e-05,original,0.008,9,,,,
rf,random,0.821,0.819,0.819,0.819,0.065,0.063,0.063,0.063,25.273,0.337,0.823,0.751,0.853,0.838,0.891,9e-06,original,0.008,9,,,,
svc,random,0.774,0.766,0.766,0.773,0.036,0.037,0.037,0.036,3.915,0.003,0.784,0.766,0.873,0.869,0.884,7e-06,original,0.008,9,,,,
logreg,random,0.783,0.781,0.782,0.784,0.056,0.057,0.057,0.056,9.578,0.114,0.813,0.744,0.848,0.833,0.884,0.0,original,0.008,9,,,,
mlp,random,0.704,0.701,0.701,0.703,0.106,0.108,0.108,0.106,5.899,0.169,0.766,0.671,0.789,0.76,0.863,0.00013,original,0.008,9,,,,
xgb,k-means,0.989,0.989,0.989,0.989,0.022,0.022,0.022,0.022,5.478,45.769,0.508,0.157,0.079,0.173,0.871,5.8e-05,original,0.008,9,,,,
rf,k-means,0.978,0.978,0.978,0.978,0.027,0.027,0.027,0.027,35.493,0.18,0.502,0.139,0.05,0.159,0.879,9e-06,original,0.008,9,,,,
