model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
svc,ag,0.55,0.528,0.528,0.55,0.067,0.056,0.056,0.067,8.161,0.005,0.623,0.641,0.773,0.798,0.277,1.6e-05,latent,30,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017583370208740234
logreg,ag,0.85,0.848,0.848,0.85,0.082,0.082,0.082,0.082,7.688,0.049,0.607,0.548,0.627,0.592,0.645,1.1e-05,latent,30,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017583370208740234
mlp,ag,0.433,0.404,0.404,0.433,0.153,0.152,0.152,0.153,5.62,2.267,0.648,0.612,0.702,0.68,0.709,9e-06,latent,30,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017583370208740234
naive_bayes,ag,0.5,0.388,0.388,0.5,0.053,0.085,0.085,0.053,7.109,0.002,0.57,0.576,0.724,0.742,0.621,2e-06,latent,30,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017583370208740234
knn,ag,0.533,0.495,0.495,0.533,0.125,0.156,0.156,0.125,6.188,0.001,0.649,0.651,0.761,0.762,0.696,5.4e-05,latent,30,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017583370208740234
xgb,random,0.7,0.696,0.696,0.7,0.083,0.083,0.083,0.083,6.716,0.133,0.596,0.563,0.66,0.632,0.652,8e-06,original,40,5,,,,
rf,random,0.75,0.744,0.744,0.75,0.088,0.096,0.096,0.088,17.797,0.447,0.638,0.609,0.705,0.684,0.683,2.2e-05,original,40,5,,,,
svc,random,0.75,0.75,0.75,0.75,0.04,0.04,0.04,0.04,6.102,0.005,0.565,0.551,0.666,0.647,0.593,6e-06,original,40,5,,,,
logreg,random,0.762,0.761,0.761,0.762,0.047,0.047,0.047,0.047,7.225,0.009,0.593,0.57,0.674,0.652,0.623,0.0,original,40,5,,,,
mlp,random,0.712,0.711,0.711,0.712,0.05,0.05,0.05,0.05,7.757,1.529,0.628,0.597,0.692,0.669,0.662,1.4e-05,original,40,5,,,,
naive_bayes,random,0.65,0.627,0.627,0.65,0.094,0.118,0.118,0.094,6.26,0.001,0.518,0.423,0.468,0.434,0.563,1e-06,original,40,5,,,,
knn,random,0.675,0.642,0.642,0.675,0.108,0.138,0.138,0.108,6.332,0.001,0.574,0.576,0.71,0.712,0.61,4.5e-05,original,40,5,,,,
xgb,k-means,0.662,0.627,0.627,0.662,0.094,0.123,0.123,0.094,7.886,0.02,0.651,0.557,0.616,0.582,0.722,7e-06,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0020678043365478516
rf,k-means,0.588,0.565,0.565,0.588,0.102,0.122,0.122,0.102,11.787,0.196,0.648,0.554,0.614,0.58,0.72,9e-06,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0020678043365478516
svc,k-means,0.625,0.586,0.586,0.625,0.105,0.154,0.154,0.105,7.526,0.004,0.671,0.676,0.779,0.783,0.73,1.4e-05,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0020678043365478516
logreg,k-means,0.65,0.638,0.638,0.65,0.064,0.077,0.077,0.064,7.571,0.035,0.624,0.585,0.675,0.648,0.664,0.0,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0020678043365478516
mlp,k-means,0.625,0.596,0.596,0.625,0.088,0.115,0.115,0.088,4.374,0.757,0.679,0.66,0.753,0.742,0.739,2.9e-05,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0020678043365478516
naive_bayes,k-means,0.65,0.626,0.626,0.65,0.116,0.138,0.138,0.116,5.152,0.001,0.649,0.672,0.792,0.814,0.71,1e-06,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0020678043365478516
knn,k-means,0.575,0.562,0.562,0.575,0.127,0.13,0.13,0.127,7.448,0.001,0.648,0.634,0.735,0.725,0.692,4.2e-05,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0020678043365478516
xgb,k-means,0.762,0.752,0.752,0.762,0.061,0.07,0.07,0.061,6.28,0.048,0.63,0.607,0.707,0.689,0.692,6e-06,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0020678043365478516
rf,k-means,0.65,0.628,0.628,0.65,0.085,0.1,0.1,0.085,14.697,0.121,0.696,0.646,0.725,0.703,0.761,7e-06,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0020678043365478516
svc,k-means,0.612,0.57,0.57,0.612,0.073,0.13,0.13,0.073,7.465,0.004,0.692,0.705,0.804,0.811,0.763,1.2e-05,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0020678043365478516
logreg,k-means,0.638,0.611,0.611,0.638,0.073,0.101,0.101,0.073,4.076,0.006,0.689,0.686,0.781,0.779,0.756,1.4e-05,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0020678043365478516
mlp,k-means,0.5,0.453,0.453,0.5,0.125,0.146,0.146,0.125,7.488,0.86,0.7,0.672,0.758,0.745,0.763,3.8e-05,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0020678043365478516
naive_bayes,k-means,0.638,0.615,0.615,0.638,0.083,0.094,0.094,0.083,6.931,0.001,0.608,0.625,0.767,0.797,0.656,2e-06,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0020678043365478516
knn,k-means,0.575,0.551,0.551,0.575,0.047,0.049,0.049,0.047,4.979,0.001,0.654,0.668,0.782,0.794,0.718,1.9e-05,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0020678043365478516
xgb,k-center,0.638,0.627,0.627,0.638,0.083,0.085,0.085,0.083,8.083,0.057,0.51,0.374,0.389,0.375,0.502,8e-06,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0016491413116455078
rf,k-center,0.588,0.578,0.578,0.588,0.064,0.067,0.067,0.064,18.685,0.513,0.517,0.245,0.176,0.265,0.628,1.6e-05,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0016491413116455078
svc,k-center,0.675,0.671,0.671,0.675,0.092,0.094,0.094,0.092,6.284,0.004,0.501,0.184,0.085,0.223,0.522,1.2e-05,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0016491413116455078
logreg,k-center,0.7,0.696,0.696,0.7,0.1,0.101,0.101,0.1,3.518,0.008,0.502,0.187,0.089,0.225,0.544,0.0,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0016491413116455078
mlp,k-center,0.55,0.545,0.545,0.55,0.1,0.103,0.103,0.1,8.261,0.102,0.479,0.259,0.213,0.268,0.479,2.3e-05,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0016491413116455078
naive_bayes,k-center,0.525,0.43,0.43,0.525,0.05,0.063,0.063,0.05,7.077,0.001,0.512,0.48,0.696,0.769,0.631,2e-06,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0016491413116455078
knn,k-center,0.625,0.602,0.602,0.625,0.088,0.113,0.113,0.088,7.767,0.001,0.504,0.202,0.112,0.235,0.525,6e-06,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0016491413116455078
xgb,k-center,0.6,0.597,0.597,0.6,0.064,0.063,0.063,0.064,8.474,0.2,0.5,0.236,0.167,0.255,0.492,7e-06,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0016491413116455078
rf,k-center,0.55,0.535,0.535,0.55,0.047,0.055,0.055,0.047,20.223,0.626,0.502,0.197,0.105,0.231,0.471,2e-05,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0016491413116455078
svc,k-center,0.662,0.655,0.655,0.662,0.064,0.067,0.067,0.064,7.512,0.007,0.5,0.185,0.086,0.224,0.511,1.6e-05,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0016491413116455078
logreg,k-center,0.7,0.69,0.69,0.7,0.083,0.086,0.086,0.083,7.1,0.008,0.502,0.188,0.091,0.226,0.663,8e-06,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0016491413116455078
mlp,k-center,0.55,0.54,0.54,0.55,0.047,0.054,0.054,0.047,9.005,0.11,0.493,0.217,0.14,0.242,0.524,1.5e-05,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0016491413116455078
naive_bayes,k-center,0.638,0.624,0.624,0.638,0.108,0.112,0.112,0.108,5.962,0.002,0.501,0.185,0.085,0.224,0.513,2e-06,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0016491413116455078
knn,k-center,0.65,0.625,0.625,0.65,0.064,0.081,0.081,0.064,7.167,0.001,0.502,0.191,0.095,0.228,0.526,4.1e-05,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0016491413116455078
xgb,ag,0.7,0.696,0.696,0.7,0.073,0.078,0.078,0.073,5.277,0.088,0.592,0.525,0.598,0.561,0.628,3e-06,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0018172264099121094
rf,ag,0.65,0.642,0.642,0.65,0.102,0.112,0.112,0.102,15.084,0.495,0.634,0.531,0.584,0.55,0.677,2.2e-05,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0018172264099121094
svc,ag,0.625,0.619,0.619,0.625,0.04,0.044,0.044,0.04,6.585,0.005,0.658,0.62,0.709,0.686,0.73,1.1e-05,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0018172264099121094
logreg,ag,0.612,0.608,0.608,0.612,0.092,0.091,0.091,0.092,5.343,0.008,0.649,0.575,0.645,0.612,0.716,0.0,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0018172264099121094
mlp,ag,0.538,0.535,0.535,0.538,0.085,0.083,0.083,0.085,7.785,0.069,0.643,0.572,0.643,0.61,0.717,1.4e-05,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0018172264099121094
naive_bayes,ag,0.65,0.639,0.639,0.65,0.075,0.073,0.073,0.075,7.123,0.001,0.636,0.58,0.659,0.628,0.684,1e-06,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0018172264099121094
knn,ag,0.588,0.567,0.567,0.588,0.075,0.075,0.075,0.075,8.142,0.001,0.627,0.638,0.762,0.775,0.68,4.3e-05,original,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0018172264099121094
xgb,ag,0.712,0.712,0.712,0.712,0.064,0.064,0.064,0.064,4.698,0.179,0.631,0.545,0.608,0.573,0.682,9e-06,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0018172264099121094
rf,ag,0.65,0.648,0.648,0.65,0.05,0.051,0.051,0.05,17.378,0.436,0.664,0.569,0.628,0.595,0.732,1.8e-05,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0018172264099121094
svc,ag,0.625,0.613,0.613,0.625,0.105,0.099,0.099,0.105,7.493,0.006,0.681,0.69,0.791,0.797,0.752,2.1e-05,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0018172264099121094
logreg,ag,0.638,0.629,0.629,0.638,0.083,0.085,0.085,0.083,7.472,0.009,0.688,0.663,0.753,0.74,0.752,1e-05,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0018172264099121094
mlp,ag,0.562,0.556,0.556,0.562,0.04,0.04,0.04,0.04,8.39,1.951,0.673,0.616,0.694,0.667,0.739,1.3e-05,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0018172264099121094
naive_bayes,ag,0.562,0.519,0.519,0.562,0.105,0.121,0.121,0.105,3.351,0.001,0.579,0.582,0.717,0.722,0.597,3e-06,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0018172264099121094
knn,ag,0.675,0.662,0.662,0.675,0.073,0.071,0.071,0.073,3.831,0.001,0.656,0.67,0.783,0.795,0.714,3.9e-05,latent,40,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0018172264099121094
xgb,random,0.725,0.722,0.722,0.725,0.085,0.085,0.085,0.085,6.158,0.551,0.624,0.558,0.632,0.598,0.663,7e-06,original,40,6,,,,
rf,random,0.688,0.683,0.683,0.688,0.068,0.068,0.068,0.068,17.097,0.433,0.603,0.532,0.602,0.565,0.644,1.8e-05,original,40,6,,,,
svc,random,0.738,0.73,0.73,0.738,0.073,0.078,0.078,0.073,7.424,0.004,0.627,0.545,0.61,0.575,0.683,1e-05,original,40,6,,,,
logreg,random,0.762,0.754,0.754,0.762,0.092,0.097,0.097,0.092,7.21,0.007,0.621,0.521,0.575,0.54,0.679,0.0,original,40,6,,,,
mlp,random,0.7,0.698,0.698,0.7,0.073,0.074,0.074,0.073,7.929,1.319,0.638,0.574,0.65,0.618,0.701,3.1e-05,original,40,6,,,,
naive_bayes,random,0.588,0.539,0.539,0.588,0.064,0.076,0.076,0.064,4.517,0.001,0.603,0.618,0.761,0.791,0.709,1e-06,original,40,6,,,,
knn,random,0.675,0.659,0.659,0.675,0.073,0.08,0.08,0.073,6.113,0.001,0.597,0.582,0.692,0.676,0.657,4.5e-05,original,40,6,,,,
xgb,k-means,0.738,0.731,0.731,0.738,0.127,0.132,0.132,0.127,5.156,0.072,0.604,0.494,0.54,0.508,0.661,7e-06,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0017061233520507812
rf,k-means,0.625,0.612,0.612,0.625,0.04,0.045,0.045,0.04,17.422,0.248,0.665,0.572,0.632,0.599,0.732,1.3e-05,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0017061233520507812
svc,k-means,0.625,0.613,0.613,0.625,0.088,0.094,0.094,0.088,7.299,0.006,0.667,0.683,0.792,0.803,0.729,7e-06,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0017061233520507812
logreg,k-means,0.662,0.66,0.66,0.662,0.085,0.084,0.084,0.085,4.344,0.049,0.581,0.504,0.568,0.531,0.603,0.0,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0017061233520507812
mlp,k-means,0.562,0.554,0.554,0.562,0.143,0.144,0.144,0.143,7.498,0.16,0.659,0.655,0.759,0.755,0.728,1.7e-05,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0017061233520507812
naive_bayes,k-means,0.525,0.514,0.514,0.525,0.085,0.088,0.088,0.085,7.54,0.001,0.685,0.683,0.78,0.779,0.708,1e-06,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0017061233520507812
knn,k-means,0.638,0.617,0.617,0.638,0.127,0.143,0.143,0.127,6.751,0.001,0.655,0.67,0.784,0.796,0.722,1.4e-05,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0017061233520507812
xgb,k-means,0.738,0.733,0.733,0.738,0.155,0.158,0.158,0.155,7.61,0.075,0.61,0.503,0.552,0.518,0.679,4e-06,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0017061233520507812
rf,k-means,0.675,0.667,0.667,0.675,0.1,0.101,0.101,0.1,17.499,0.247,0.666,0.583,0.648,0.616,0.749,1.1e-05,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0017061233520507812
svc,k-means,0.675,0.652,0.652,0.675,0.121,0.142,0.142,0.121,7.369,0.007,0.675,0.693,0.798,0.81,0.758,2.7e-05,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0017061233520507812
logreg,k-means,0.712,0.705,0.705,0.712,0.226,0.234,0.234,0.226,4.72,0.036,0.547,0.496,0.577,0.538,0.589,1.1e-05,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0017061233520507812
mlp,k-means,0.475,0.462,0.462,0.475,0.031,0.032,0.032,0.031,7.44,0.041,0.692,0.667,0.756,0.743,0.746,8e-06,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0017061233520507812
naive_bayes,k-means,0.538,0.489,0.489,0.538,0.094,0.128,0.128,0.094,7.32,0.001,0.634,0.636,0.752,0.754,0.658,2e-06,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0017061233520507812
knn,k-means,0.662,0.652,0.652,0.662,0.109,0.118,0.118,0.109,7.307,0.001,0.653,0.67,0.785,0.8,0.717,4.4e-05,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0017061233520507812
xgb,k-center,0.562,0.56,0.56,0.562,0.068,0.07,0.07,0.068,7.991,0.035,0.54,0.358,0.349,0.359,0.569,8e-06,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0016951560974121094
rf,k-center,0.575,0.571,0.571,0.575,0.083,0.084,0.084,0.083,19.332,0.411,0.51,0.219,0.137,0.247,0.606,1.4e-05,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0016951560974121094
svc,k-center,0.625,0.605,0.605,0.625,0.119,0.129,0.129,0.119,6.617,0.007,0.507,0.198,0.105,0.233,0.625,1.1e-05,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0016951560974121094
logreg,k-center,0.662,0.655,0.655,0.662,0.116,0.12,0.12,0.116,6.558,0.006,0.508,0.209,0.122,0.24,0.591,0.0,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0016951560974121094
mlp,k-center,0.575,0.568,0.568,0.575,0.092,0.098,0.098,0.092,6.931,0.065,0.52,0.276,0.225,0.288,0.537,2e-05,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0016951560974121094
naive_bayes,k-center,0.55,0.465,0.465,0.55,0.121,0.165,0.165,0.121,7.273,0.001,0.544,0.528,0.724,0.791,0.698,1e-06,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0016951560974121094
knn,k-center,0.612,0.61,0.61,0.612,0.061,0.061,0.061,0.061,7.702,0.001,0.517,0.247,0.18,0.267,0.572,4.3e-05,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0016951560974121094
xgb,k-center,0.612,0.604,0.604,0.612,0.061,0.058,0.058,0.061,4.908,0.043,0.517,0.299,0.264,0.305,0.514,5e-06,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0016951560974121094
rf,k-center,0.55,0.539,0.539,0.55,0.061,0.068,0.068,0.061,17.317,0.346,0.511,0.215,0.131,0.245,0.534,1.2e-05,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0016951560974121094
svc,k-center,0.55,0.519,0.519,0.55,0.092,0.086,0.086,0.092,7.239,0.007,0.504,0.191,0.094,0.228,0.595,1.5e-05,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0016951560974121094
logreg,k-center,0.55,0.543,0.543,0.55,0.073,0.068,0.068,0.073,7.464,0.008,0.508,0.21,0.124,0.241,0.527,2.1e-05,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0016951560974121094
mlp,k-center,0.425,0.416,0.416,0.425,0.108,0.113,0.113,0.108,6.906,0.076,0.506,0.25,0.188,0.266,0.553,3.8e-05,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0016951560974121094
naive_bayes,k-center,0.612,0.588,0.588,0.612,0.187,0.201,0.201,0.187,6.01,0.001,0.503,0.189,0.091,0.227,0.505,1e-06,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0016951560974121094
knn,k-center,0.55,0.541,0.541,0.55,0.092,0.09,0.09,0.092,4.677,0.001,0.504,0.312,0.289,0.314,0.503,4.3e-05,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0016951560974121094
xgb,ag,0.65,0.639,0.639,0.65,0.109,0.107,0.107,0.109,7.436,0.122,0.626,0.514,0.562,0.529,0.695,9e-06,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019838809967041016
rf,ag,0.688,0.681,0.681,0.688,0.068,0.071,0.071,0.068,16.889,0.387,0.666,0.588,0.656,0.624,0.731,1.4e-05,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019838809967041016
svc,ag,0.662,0.646,0.646,0.662,0.094,0.105,0.105,0.094,5.193,0.006,0.669,0.661,0.761,0.756,0.712,1e-05,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019838809967041016
logreg,ag,0.65,0.638,0.638,0.65,0.064,0.078,0.078,0.064,6.696,0.007,0.674,0.636,0.722,0.702,0.732,0.0,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019838809967041016
mlp,ag,0.55,0.538,0.538,0.55,0.061,0.061,0.061,0.061,6.56,1.091,0.671,0.629,0.714,0.692,0.732,1.7e-05,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019838809967041016
naive_bayes,ag,0.662,0.637,0.637,0.662,0.05,0.062,0.062,0.05,3.639,0.001,0.655,0.677,0.794,0.813,0.707,1e-06,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019838809967041016
knn,ag,0.65,0.636,0.636,0.65,0.116,0.124,0.124,0.116,7.27,0.001,0.647,0.639,0.744,0.738,0.712,8e-06,original,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019838809967041016
xgb,ag,0.675,0.672,0.672,0.675,0.047,0.045,0.045,0.047,5.359,0.187,0.65,0.601,0.685,0.657,0.701,9e-06,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019838809967041016
rf,ag,0.662,0.656,0.656,0.662,0.05,0.055,0.055,0.05,15.085,0.299,0.629,0.527,0.58,0.546,0.719,1.3e-05,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019838809967041016
svc,ag,0.675,0.649,0.649,0.675,0.115,0.132,0.132,0.115,5.469,0.005,0.689,0.703,0.803,0.811,0.746,1.3e-05,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019838809967041016
logreg,ag,0.688,0.68,0.68,0.688,0.056,0.062,0.062,0.056,6.336,0.056,0.691,0.689,0.784,0.783,0.75,1.2e-05,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019838809967041016
mlp,ag,0.55,0.543,0.543,0.55,0.092,0.089,0.089,0.092,7.9,1.158,0.654,0.617,0.707,0.685,0.723,1.3e-05,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019838809967041016
naive_bayes,ag,0.625,0.591,0.591,0.625,0.079,0.105,0.105,0.079,6.422,0.001,0.5,0.438,0.682,0.779,0.632,2e-06,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019838809967041016
knn,ag,0.712,0.701,0.701,0.712,0.075,0.093,0.093,0.075,7.309,0.001,0.666,0.669,0.774,0.776,0.706,6.9e-05,latent,40,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019838809967041016
xgb,random,0.662,0.652,0.652,0.662,0.122,0.131,0.131,0.122,6.878,0.052,0.651,0.595,0.674,0.645,0.721,7e-06,original,40,7,,,,
rf,random,0.625,0.621,0.621,0.625,0.056,0.06,0.06,0.056,17.966,0.402,0.686,0.631,0.71,0.685,0.754,2e-05,original,40,7,,,,
svc,random,0.7,0.697,0.697,0.7,0.145,0.144,0.144,0.145,2.914,0.005,0.668,0.647,0.742,0.729,0.729,7e-06,original,40,7,,,,
logreg,random,0.662,0.66,0.66,0.662,0.129,0.127,0.127,0.129,6.592,0.118,0.672,0.618,0.697,0.671,0.729,0.0,original,40,7,,,,
mlp,random,0.612,0.612,0.612,0.612,0.092,0.092,0.092,0.092,9.721,0.383,0.661,0.605,0.684,0.656,0.731,3.9e-05,original,40,7,,,,
naive_bayes,random,0.688,0.667,0.667,0.688,0.04,0.038,0.038,0.04,6.198,0.001,0.663,0.685,0.799,0.816,0.736,1e-06,original,40,7,,,,
knn,random,0.575,0.561,0.561,0.575,0.083,0.083,0.083,0.083,4.948,0.001,0.626,0.59,0.683,0.658,0.66,4.6e-05,original,40,7,,,,
xgb,k-means,0.625,0.624,0.624,0.625,0.105,0.105,0.105,0.105,5.918,0.274,0.627,0.532,0.589,0.554,0.675,8e-06,original,40,7,267.12971925735474,82.18504071235657,1.1413980413366246e-06,0.0017476081848144531
rf,k-means,0.625,0.621,0.621,0.625,0.153,0.155,0.155,0.153,13.922,0.16,0.675,0.628,0.711,0.687,0.742,6e-06,original,40,7,267.12971925735474,82.18504071235657,1.1413980413366246e-06,0.0017476081848144531
svc,k-means,0.7,0.693,0.693,0.7,0.047,0.049,0.049,0.047,7.245,0.006,0.684,0.694,0.795,0.802,0.735,8e-06,original,40,7,267.12971925735474,82.18504071235657,1.1413980413366246e-06,0.0017476081848144531
logreg,k-means,0.712,0.709,0.709,0.712,0.102,0.102,0.102,0.102,7.23,0.094,0.598,0.54,0.619,0.583,0.646,0.0,original,40,7,267.12971925735474,82.18504071235657,1.1413980413366246e-06,0.0017476081848144531
mlp,k-means,0.625,0.62,0.62,0.625,0.068,0.066,0.066,0.068,7.017,0.108,0.705,0.674,0.758,0.743,0.75,9e-06,original,40,7,267.12971925735474,82.18504071235657,1.1413980413366246e-06,0.0017476081848144531
naive_bayes,k-means,0.6,0.582,0.582,0.6,0.064,0.071,0.071,0.064,7.018,0.001,0.652,0.668,0.782,0.795,0.684,1e-06,original,40,7,267.12971925735474,82.18504071235657,1.1413980413366246e-06,0.0017476081848144531
knn,k-means,0.688,0.684,0.684,0.688,0.119,0.121,0.121,0.119,5.045,0.001,0.64,0.604,0.696,0.673,0.686,3.2e-05,original,40,7,267.12971925735474,82.18504071235657,1.1413980413366246e-06,0.0017476081848144531
xgb,k-means,0.712,0.711,0.711,0.712,0.05,0.05,0.05,0.05,5.072,0.025,0.652,0.553,0.609,0.576,0.734,7e-06,latent,40,7,267.12971925735474,82.18504071235657,1.1413980413366246e-06,0.0017476081848144531
rf,k-means,0.625,0.619,0.619,0.625,0.04,0.044,0.044,0.04,13.515,0.269,0.689,0.664,0.753,0.74,0.757,1.3e-05,latent,40,7,267.12971925735474,82.18504071235657,1.1413980413366246e-06,0.0017476081848144531
svc,k-means,0.7,0.693,0.693,0.7,0.073,0.071,0.071,0.073,7.402,0.006,0.682,0.696,0.798,0.806,0.761,1.2e-05,latent,40,7,267.12971925735474,82.18504071235657,1.1413980413366246e-06,0.0017476081848144531
logreg,k-means,0.688,0.68,0.68,0.688,0.119,0.118,0.118,0.119,6.163,0.114,0.58,0.527,0.609,0.573,0.615,1.2e-05,latent,40,7,267.12971925735474,82.18504071235657,1.1413980413366246e-06,0.0017476081848144531
mlp,k-means,0.512,0.507,0.507,0.512,0.108,0.106,0.106,0.108,7.129,0.059,0.687,0.668,0.76,0.749,0.74,1.2e-05,latent,40,7,267.12971925735474,82.18504071235657,1.1413980413366246e-06,0.0017476081848144531
naive_bayes,k-means,0.575,0.562,0.562,0.575,0.108,0.11,0.11,0.108,6.608,0.001,0.644,0.653,0.769,0.777,0.669,2e-06,latent,40,7,267.12971925735474,82.18504071235657,1.1413980413366246e-06,0.0017476081848144531
knn,k-means,0.65,0.649,0.649,0.65,0.146,0.146,0.146,0.146,7.312,0.001,0.692,0.684,0.777,0.772,0.716,5.7e-05,latent,40,7,267.12971925735474,82.18504071235657,1.1413980413366246e-06,0.0017476081848144531
