model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
xgb,random,0.805,0.804,0.804,0.805,0.059,0.059,0.059,0.059,13.178,44.554,0.777,0.716,0.769,0.752,0.86,8e-06,original,0.01,5,,,,
rf,random,0.786,0.784,0.784,0.786,0.04,0.04,0.04,0.04,7.659,0.311,0.785,0.722,0.774,0.758,0.882,1.1e-05,original,0.01,5,,,,
svc,random,0.795,0.794,0.794,0.795,0.053,0.053,0.053,0.053,1.254,0.021,0.796,0.743,0.795,0.782,0.88,1e-05,original,0.01,5,,,,
logreg,random,0.819,0.819,0.819,0.819,0.044,0.044,0.044,0.044,4.252,0.01,0.792,0.74,0.793,0.78,0.878,6e-06,original,0.01,5,,,,
mlp,random,0.814,0.813,0.813,0.814,0.051,0.051,0.051,0.051,8.034,24.454,0.791,0.722,0.771,0.754,0.879,2e-05,original,0.01,5,,,,
naive_bayes,random,0.714,0.693,0.693,0.714,0.054,0.07,0.07,0.054,5.519,0.001,0.7,0.573,0.603,0.581,0.764,1e-06,original,0.01,5,,,,
knn,random,0.79,0.789,0.789,0.79,0.071,0.071,0.071,0.071,7.068,0.001,0.771,0.708,0.761,0.743,0.844,5.3e-05,original,0.01,5,,,,
xgb,k-means,0.919,0.919,0.919,0.919,0.047,0.047,0.047,0.047,5.742,0.041,0.693,0.703,0.789,0.795,0.834,2e-06,original,0.01,5,0,0,0,0.6897377967834473
rf,k-means,0.914,0.914,0.914,0.914,0.032,0.032,0.032,0.032,7.537,0.352,0.762,0.753,0.817,0.814,0.868,1.5e-05,original,0.01,5,0,0,0,0.6897377967834473
svc,k-means,0.814,0.814,0.814,0.814,0.032,0.032,0.032,0.032,6.468,0.013,0.781,0.728,0.782,0.768,0.863,1.7e-05,original,0.01,5,0,0,0,0.6897377967834473
logreg,k-means,0.833,0.833,0.833,0.833,0.043,0.042,0.042,0.043,5.991,0.008,0.792,0.738,0.79,0.776,0.873,9e-06,original,0.01,5,0,0,0,0.6897377967834473
mlp,k-means,0.8,0.799,0.799,0.8,0.024,0.024,0.024,0.024,5.46,3.399,0.8,0.737,0.787,0.772,0.879,1.3e-05,original,0.01,5,0,0,0,0.6897377967834473
naive_bayes,k-means,0.705,0.693,0.693,0.705,0.067,0.069,0.069,0.067,6.899,0.001,0.699,0.572,0.602,0.58,0.727,1e-06,original,0.01,5,0,0,0,0.6897377967834473
knn,k-means,0.781,0.781,0.781,0.781,0.051,0.051,0.051,0.051,7.827,0.001,0.79,0.738,0.79,0.777,0.869,5.6e-05,original,0.01,5,0,0,0,0.6897377967834473
xgb,k-means,0.957,0.957,0.957,0.957,0.032,0.032,0.032,0.032,3.446,0.903,0.783,0.705,0.753,0.733,0.842,4e-06,latent,0.01,5,0,0,0,0.6897377967834473
rf,k-means,0.929,0.928,0.928,0.929,0.04,0.04,0.04,0.04,8.038,0.55,0.788,0.742,0.796,0.783,0.865,1.4e-05,latent,0.01,5,0,0,0,0.6897377967834473
svc,k-means,0.819,0.818,0.818,0.819,0.065,0.065,0.065,0.065,4.281,0.016,0.764,0.705,0.76,0.743,0.842,1.4e-05,latent,0.01,5,0,0,0,0.6897377967834473
logreg,k-means,0.876,0.876,0.876,0.876,0.035,0.035,0.035,0.035,5.338,0.127,0.727,0.694,0.761,0.748,0.797,1.3e-05,latent,0.01,5,0,0,0,0.6897377967834473
mlp,k-means,0.805,0.804,0.804,0.805,0.055,0.055,0.055,0.055,5.275,0.216,0.791,0.763,0.818,0.811,0.878,1.5e-05,latent,0.01,5,0,0,0,0.6897377967834473
naive_bayes,k-means,0.862,0.862,0.862,0.862,0.018,0.018,0.018,0.018,3.308,0.002,0.774,0.739,0.797,0.787,0.831,1e-06,latent,0.01,5,0,0,0,0.6897377967834473
knn,k-means,0.781,0.78,0.78,0.781,0.035,0.035,0.035,0.035,4.757,0.001,0.799,0.731,0.779,0.763,0.873,1.9e-05,latent,0.01,5,0,0,0,0.6897377967834473
xgb,k-center,0.743,0.742,0.742,0.743,0.041,0.041,0.041,0.041,3.771,19.773,0.678,0.547,0.573,0.552,0.799,1.4e-05,original,0.01,5,0,0,0,0.0016145706176757812
rf,k-center,0.671,0.671,0.671,0.671,0.073,0.073,0.073,0.073,8.866,0.195,0.791,0.702,0.747,0.727,0.885,1.3e-05,original,0.01,5,0,0,0,0.0016145706176757812
svc,k-center,0.61,0.601,0.601,0.61,0.061,0.067,0.067,0.061,5.208,0.057,0.756,0.67,0.717,0.695,0.284,3.4e-05,original,0.01,5,0,0,0,0.0016145706176757812
logreg,k-center,0.624,0.622,0.622,0.624,0.073,0.072,0.072,0.073,4.852,0.006,0.773,0.749,0.809,0.802,0.867,7e-06,original,0.01,5,0,0,0,0.0016145706176757812
mlp,k-center,0.557,0.553,0.553,0.557,0.036,0.037,0.037,0.036,7.508,18.725,0.759,0.658,0.701,0.678,0.851,2.1e-05,original,0.01,5,0,0,0,0.0016145706176757812
naive_bayes,k-center,0.51,0.49,0.49,0.51,0.029,0.049,0.049,0.029,3.191,0.002,0.579,0.39,0.372,0.392,0.75,1e-06,original,0.01,5,0,0,0,0.0016145706176757812
knn,k-center,0.543,0.54,0.54,0.543,0.055,0.054,0.054,0.055,2.242,0.001,0.71,0.663,0.727,0.708,0.785,2.7e-05,original,0.01,5,0,0,0,0.0016145706176757812
xgb,k-center,0.662,0.661,0.661,0.662,0.041,0.041,0.041,0.041,5.141,10.212,0.752,0.664,0.711,0.688,0.836,1.6e-05,latent,0.01,5,0,0,0,0.0016145706176757812
rf,k-center,0.686,0.685,0.685,0.686,0.065,0.065,0.065,0.065,11.567,0.413,0.763,0.647,0.685,0.662,0.886,1.1e-05,latent,0.01,5,0,0,0,0.0016145706176757812
svc,k-center,0.648,0.647,0.647,0.648,0.041,0.041,0.041,0.041,4.645,0.037,0.779,0.701,0.75,0.731,0.409,2.5e-05,latent,0.01,5,0,0,0,0.0016145706176757812
logreg,k-center,0.69,0.69,0.69,0.69,0.067,0.068,0.068,0.067,2.278,0.193,0.72,0.651,0.707,0.684,0.796,8e-06,latent,0.01,5,0,0,0,0.0016145706176757812
mlp,k-center,0.6,0.598,0.598,0.6,0.051,0.051,0.051,0.051,4.271,0.327,0.759,0.693,0.747,0.728,0.842,1e-05,latent,0.01,5,0,0,0,0.0016145706176757812
naive_bayes,k-center,0.662,0.654,0.654,0.662,0.065,0.07,0.07,0.065,3.681,0.001,0.781,0.765,0.824,0.82,0.877,1e-06,latent,0.01,5,0,0,0,0.0016145706176757812
knn,k-center,0.543,0.542,0.542,0.543,0.028,0.028,0.028,0.028,3.23,0.001,0.696,0.621,0.675,0.649,0.756,1.5e-05,latent,0.01,5,0,0,0,0.0016145706176757812
xgb,ag,0.886,0.886,0.886,0.886,0.046,0.046,0.046,0.046,4.072,0.409,0.73,0.677,0.737,0.718,0.811,6e-06,original,0.01,5,0,0,0,0.0013911724090576172
rf,ag,0.862,0.862,0.862,0.862,0.035,0.035,0.035,0.035,8.52,0.351,0.757,0.739,0.804,0.798,0.865,1.8e-05,original,0.01,5,0,0,0,0.0013911724090576172
svc,ag,0.833,0.832,0.832,0.833,0.034,0.034,0.034,0.034,5.39,0.023,0.78,0.721,0.774,0.759,0.848,2.9e-05,original,0.01,5,0,0,0,0.0013911724090576172
logreg,ag,0.862,0.861,0.861,0.862,0.038,0.038,0.038,0.038,6.935,1.587,0.785,0.735,0.789,0.776,0.853,1.7e-05,original,0.01,5,0,0,0,0.0013911724090576172
mlp,ag,0.838,0.837,0.837,0.838,0.055,0.056,0.056,0.055,11.851,11.33,0.8,0.749,0.801,0.788,0.879,2.9e-05,original,0.01,5,0,0,0,0.0013911724090576172
naive_bayes,ag,0.686,0.675,0.675,0.686,0.063,0.068,0.068,0.063,6.291,0.001,0.704,0.589,0.625,0.6,0.761,1e-06,original,0.01,5,0,0,0,0.0013911724090576172
knn,ag,0.79,0.79,0.79,0.79,0.023,0.024,0.024,0.023,10.891,0.001,0.794,0.75,0.803,0.792,0.866,2.3e-05,original,0.01,5,0,0,0,0.0013911724090576172
xgb,ag,0.929,0.929,0.929,0.929,0.026,0.026,0.026,0.026,2.016,0.656,0.786,0.724,0.776,0.76,0.862,5e-06,latent,0.01,5,0,0,0,0.0013911724090576172
rf,ag,0.895,0.895,0.895,0.895,0.039,0.039,0.039,0.039,10.257,0.351,0.804,0.76,0.812,0.801,0.879,2e-05,latent,0.01,5,0,0,0,0.0013911724090576172
svc,ag,0.829,0.828,0.828,0.829,0.038,0.038,0.038,0.038,3.922,0.016,0.8,0.742,0.792,0.778,0.869,1.1e-05,latent,0.01,5,0,0,0,0.0013911724090576172
logreg,ag,0.89,0.89,0.89,0.89,0.036,0.036,0.036,0.036,10.74,3.072,0.738,0.709,0.775,0.764,0.823,7e-06,latent,0.01,5,0,0,0,0.0013911724090576172
mlp,ag,0.771,0.771,0.771,0.771,0.049,0.049,0.049,0.049,6.142,22.654,0.781,0.749,0.807,0.797,0.872,2e-05,latent,0.01,5,0,0,0,0.0013911724090576172
naive_bayes,ag,0.843,0.843,0.843,0.843,0.072,0.072,0.072,0.072,5.096,0.001,0.779,0.754,0.812,0.805,0.857,1e-06,latent,0.01,5,0,0,0,0.0013911724090576172
knn,ag,0.786,0.785,0.785,0.786,0.04,0.041,0.041,0.04,3.812,0.001,0.791,0.743,0.797,0.784,0.875,5.7e-05,latent,0.01,5,0,0,0,0.0013911724090576172
xgb,lc,0.986,0.986,0.986,0.986,0.019,0.019,0.019,0.019,3.908,0.197,0.229,0.25,0.347,0.296,0.133,5e-06,original,0.01,5,0,0,0,0.0017132759094238281
rf,lc,0.976,0.976,0.976,0.976,0.021,0.021,0.021,0.021,8.497,0.557,0.239,0.251,0.333,0.284,0.152,1.6e-05,original,0.01,5,0,0,0,0.0017132759094238281
svc,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,2.912,0.008,0.198,0.178,0.209,0.182,0.108,7e-06,original,0.01,5,0,0,0,0.0017132759094238281
logreg,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,3.93,0.112,0.202,0.184,0.217,0.189,0.111,6e-06,original,0.01,5,0,0,0,0.0017132759094238281
mlp,lc,0.981,0.981,0.981,0.981,0.018,0.018,0.018,0.018,5.725,14.507,0.206,0.184,0.215,0.188,0.116,1.4e-05,original,0.01,5,0,0,0,0.0017132759094238281
naive_bayes,lc,0.905,0.905,0.905,0.905,0.03,0.03,0.03,0.03,4.254,0.002,0.241,0.237,0.299,0.255,0.2,2e-06,original,0.01,5,0,0,0,0.0017132759094238281
knn,lc,0.957,0.957,0.957,0.957,0.028,0.028,0.028,0.028,6.669,0.001,0.222,0.241,0.33,0.279,0.158,2.5e-05,original,0.01,5,0,0,0,0.0017132759094238281
xgb,lc,0.986,0.986,0.986,0.986,0.012,0.012,0.012,0.012,2.48,5.62,0.263,0.176,0.164,0.177,0.139,7e-06,latent,0.01,5,0,0,0,0.0017132759094238281
rf,lc,0.986,0.986,0.986,0.986,0.019,0.019,0.019,0.019,7.849,0.441,0.2,0.19,0.234,0.199,0.129,1e-05,latent,0.01,5,0,0,0,0.0017132759094238281
svc,lc,0.99,0.99,0.99,0.99,0.012,0.012,0.012,0.012,5.12,0.02,0.21,0.2,0.246,0.21,0.136,2.4e-05,latent,0.01,5,0,0,0,0.0017132759094238281
logreg,lc,0.99,0.99,0.99,0.99,0.012,0.012,0.012,0.012,3.421,0.006,0.198,0.189,0.233,0.198,0.112,1.5e-05,latent,0.01,5,0,0,0,0.0017132759094238281
mlp,lc,0.986,0.986,0.986,0.986,0.012,0.012,0.012,0.012,4.88,0.218,0.215,0.184,0.209,0.187,0.122,2.8e-05,latent,0.01,5,0,0,0,0.0017132759094238281
naive_bayes,lc,0.976,0.976,0.976,0.976,0.03,0.03,0.03,0.03,4.891,0.002,0.198,0.177,0.209,0.182,0.15,1e-06,latent,0.01,5,0,0,0,0.0017132759094238281
knn,lc,0.981,0.981,0.981,0.981,0.023,0.023,0.023,0.023,2.54,0.001,0.214,0.226,0.301,0.253,0.165,2.9e-05,latent,0.01,5,0,0,0,0.0017132759094238281
xgb,craig,0.545,0.531,0.576,0.61,0.07,0.075,0.068,0.07,5.688,6.843,0.441,0.325,0.327,0.325,0.404,4e-06,original,0.01,5,0,0,0,0.0032961368560791016
rf,craig,0.564,0.559,0.594,0.61,0.086,0.091,0.08,0.07,8.602,0.549,0.434,0.278,0.253,0.281,0.355,1.9e-05,original,0.01,5,0,0,0,0.0032961368560791016
svc,craig,0.542,0.518,0.562,0.6,0.071,0.1,0.083,0.065,2.452,0.008,0.437,0.266,0.232,0.272,0.332,1.4e-05,original,0.01,5,0,0,0,0.0032961368560791016
logreg,craig,0.583,0.566,0.605,0.638,0.104,0.134,0.118,0.103,5.174,0.008,0.426,0.311,0.312,0.311,0.332,6e-06,original,0.01,5,0,0,0,0.0032961368560791016
mlp,craig,0.53,0.514,0.559,0.59,0.084,0.097,0.085,0.077,3.259,5.205,0.421,0.299,0.293,0.299,0.343,1.3e-05,original,0.01,5,0,0,0,0.0032961368560791016
naive_bayes,craig,0.496,0.477,0.491,0.495,0.069,0.079,0.085,0.077,4.315,0.001,0.413,0.415,0.567,0.561,0.403,2e-06,original,0.01,5,0,0,0,0.0032961368560791016
knn,craig,0.57,0.565,0.604,0.629,0.086,0.09,0.085,0.087,4.613,0.001,0.48,0.271,0.223,0.283,0.464,1.2e-05,original,0.01,5,0,0,0,0.0032961368560791016
xgb,craig,0.611,0.601,0.638,0.667,0.094,0.109,0.095,0.085,4.197,9.127,0.431,0.292,0.278,0.293,0.316,8e-06,latent,0.01,5,0,0,0,0.0032961368560791016
rf,craig,0.512,0.492,0.542,0.581,0.063,0.066,0.062,0.07,10.606,1.01,0.485,0.293,0.255,0.3,0.369,1.8e-05,latent,0.01,5,0,0,0,0.0032961368560791016
svc,craig,0.5,0.382,0.473,0.619,0.0,0.0,0.0,0.0,4.699,0.007,0.5,0.193,0.092,0.239,0.453,1.2e-05,latent,0.01,5,0,0,0,0.0032961368560791016
logreg,craig,0.485,0.375,0.464,0.6,0.019,0.009,0.011,0.023,4.672,0.007,0.49,0.202,0.11,0.241,0.265,1.1e-05,latent,0.01,5,0,0,0,0.0032961368560791016
mlp,craig,0.418,0.398,0.448,0.476,0.113,0.12,0.109,0.109,3.591,0.149,0.443,0.322,0.321,0.322,0.405,2.1e-05,latent,0.01,5,0,0,0,0.0032961368560791016
naive_bayes,craig,0.524,0.509,0.523,0.524,0.032,0.032,0.038,0.03,8.527,0.001,0.399,0.386,0.473,0.431,0.392,1e-06,latent,0.01,5,0,0,0,0.0032961368560791016
knn,craig,0.538,0.521,0.567,0.6,0.131,0.146,0.13,0.119,4.585,0.001,0.485,0.306,0.277,0.311,0.474,1.7e-05,latent,0.01,5,0,0,0,0.0032961368560791016
xgb,random,0.81,0.808,0.808,0.81,0.034,0.035,0.035,0.034,5.229,0.049,0.794,0.732,0.782,0.767,0.876,4e-06,original,0.01,6,,,,
rf,random,0.79,0.789,0.789,0.79,0.055,0.055,0.055,0.055,8.379,0.307,0.761,0.691,0.744,0.724,0.864,9e-06,original,0.01,6,,,,
svc,random,0.829,0.828,0.828,0.829,0.018,0.018,0.018,0.018,4.142,0.021,0.785,0.719,0.77,0.753,0.874,3.6e-05,original,0.01,6,,,,
logreg,random,0.843,0.843,0.843,0.843,0.053,0.053,0.053,0.053,10.823,0.508,0.797,0.744,0.795,0.782,0.882,8e-06,original,0.01,6,,,,
mlp,random,0.829,0.828,0.828,0.829,0.063,0.063,0.063,0.063,5.215,13.989,0.798,0.752,0.805,0.793,0.882,2.1e-05,original,0.01,6,,,,
naive_bayes,random,0.6,0.547,0.547,0.6,0.049,0.091,0.091,0.049,4.909,0.002,0.605,0.439,0.438,0.439,0.669,1e-06,original,0.01,6,,,,
knn,random,0.81,0.809,0.809,0.81,0.045,0.045,0.045,0.045,2.972,0.001,0.775,0.704,0.754,0.736,0.85,2.1e-05,original,0.01,6,,,,
xgb,k-means,0.957,0.957,0.957,0.957,0.028,0.028,0.028,0.028,3.561,0.031,0.619,0.637,0.761,0.793,0.831,6e-06,original,0.01,6,0,0,0,0.0016293525695800781
rf,k-means,0.933,0.933,0.933,0.933,0.028,0.028,0.028,0.028,7.211,0.177,0.744,0.753,0.824,0.827,0.876,6e-06,original,0.01,6,0,0,0,0.0016293525695800781
svc,k-means,0.776,0.775,0.775,0.776,0.053,0.054,0.054,0.053,2.541,0.028,0.791,0.743,0.796,0.784,0.871,2.1e-05,original,0.01,6,0,0,0,0.0016293525695800781
logreg,k-means,0.81,0.808,0.808,0.81,0.05,0.05,0.05,0.05,2.87,0.111,0.783,0.725,0.778,0.762,0.859,1e-05,original,0.01,6,0,0,0,0.0016293525695800781
mlp,k-means,0.776,0.772,0.772,0.776,0.044,0.047,0.047,0.044,6.838,5.379,0.809,0.749,0.798,0.784,0.892,1e-05,original,0.01,6,0,0,0,0.0016293525695800781
naive_bayes,k-means,0.786,0.776,0.776,0.786,0.08,0.093,0.093,0.08,3.157,0.001,0.769,0.688,0.737,0.716,0.819,1e-06,original,0.01,6,0,0,0,0.0016293525695800781
knn,k-means,0.762,0.761,0.761,0.762,0.045,0.045,0.045,0.045,4.718,0.001,0.797,0.741,0.793,0.779,0.876,1.4e-05,original,0.01,6,0,0,0,0.0016293525695800781
xgb,k-means,0.962,0.962,0.962,0.962,0.024,0.024,0.024,0.024,2.418,3.88,0.621,0.638,0.761,0.791,0.821,1e-06,latent,0.01,6,0,0,0,0.0016293525695800781
rf,k-means,0.962,0.962,0.962,0.962,0.029,0.029,0.029,0.029,8.982,0.237,0.645,0.665,0.776,0.8,0.839,6e-06,latent,0.01,6,0,0,0,0.0016293525695800781
svc,k-means,0.819,0.818,0.818,0.819,0.068,0.069,0.069,0.068,5.126,0.015,0.794,0.747,0.8,0.788,0.884,1.7e-05,latent,0.01,6,0,0,0,0.0016293525695800781
logreg,k-means,0.91,0.909,0.909,0.91,0.055,0.055,0.055,0.055,3.848,0.233,0.729,0.727,0.801,0.801,0.841,9e-06,latent,0.01,6,0,0,0,0.0016293525695800781
mlp,k-means,0.771,0.77,0.77,0.771,0.073,0.074,0.074,0.073,3.536,0.336,0.795,0.749,0.801,0.79,0.881,2.1e-05,latent,0.01,6,0,0,0,0.0016293525695800781
naive_bayes,k-means,0.9,0.9,0.9,0.9,0.032,0.032,0.032,0.032,4.091,0.001,0.712,0.706,0.783,0.779,0.825,1e-06,latent,0.01,6,0,0,0,0.0016293525695800781
knn,k-means,0.771,0.771,0.771,0.771,0.068,0.068,0.068,0.068,2.763,0.001,0.804,0.741,0.791,0.776,0.877,2e-05,latent,0.01,6,0,0,0,0.0016293525695800781
xgb,k-center,0.629,0.627,0.627,0.629,0.056,0.054,0.054,0.056,8.669,32.248,0.76,0.706,0.762,0.746,0.844,6e-06,original,0.01,6,0,0,0,0.0012981891632080078
rf,k-center,0.643,0.642,0.642,0.643,0.081,0.081,0.081,0.081,11.955,0.189,0.762,0.661,0.703,0.68,0.872,8e-06,original,0.01,6,0,0,0,0.0012981891632080078
svc,k-center,0.643,0.636,0.636,0.643,0.034,0.036,0.036,0.034,7.937,0.04,0.747,0.735,0.802,0.798,0.851,5.2e-05,original,0.01,6,0,0,0,0.0012981891632080078
logreg,k-center,0.657,0.653,0.653,0.657,0.039,0.041,0.041,0.039,4.572,0.007,0.74,0.735,0.805,0.803,0.845,1.2e-05,original,0.01,6,0,0,0,0.0012981891632080078
mlp,k-center,0.614,0.613,0.613,0.614,0.066,0.066,0.066,0.066,5.756,7.915,0.78,0.7,0.747,0.728,0.857,2.2e-05,original,0.01,6,0,0,0,0.0012981891632080078
naive_bayes,k-center,0.548,0.509,0.509,0.548,0.034,0.049,0.049,0.034,3.245,0.001,0.522,0.262,0.192,0.286,0.773,2e-06,original,0.01,6,0,0,0,0.0012981891632080078
knn,k-center,0.552,0.546,0.546,0.552,0.044,0.047,0.047,0.044,4.248,0.001,0.695,0.653,0.722,0.703,0.758,3e-05,original,0.01,6,0,0,0,0.0012981891632080078
xgb,k-center,0.638,0.637,0.637,0.638,0.061,0.06,0.06,0.061,5.843,17.194,0.736,0.65,0.699,0.675,0.819,5e-06,latent,0.01,6,0,0,0,0.0012981891632080078
rf,k-center,0.629,0.627,0.627,0.629,0.075,0.074,0.074,0.075,9.818,0.541,0.791,0.719,0.767,0.75,0.867,1.2e-05,latent,0.01,6,0,0,0,0.0012981891632080078
svc,k-center,0.633,0.632,0.632,0.633,0.049,0.049,0.049,0.049,4.748,0.024,0.789,0.716,0.765,0.747,0.873,2.7e-05,latent,0.01,6,0,0,0,0.0012981891632080078
logreg,k-center,0.662,0.66,0.66,0.662,0.068,0.069,0.069,0.068,3.946,0.01,0.786,0.72,0.771,0.754,0.866,8e-06,latent,0.01,6,0,0,0,0.0012981891632080078
mlp,k-center,0.61,0.607,0.607,0.61,0.067,0.069,0.069,0.067,4.025,0.228,0.756,0.671,0.719,0.696,0.836,2e-05,latent,0.01,6,0,0,0,0.0012981891632080078
naive_bayes,k-center,0.657,0.633,0.633,0.657,0.044,0.048,0.048,0.044,4.071,0.002,0.618,0.636,0.761,0.795,0.848,2e-06,latent,0.01,6,0,0,0,0.0012981891632080078
knn,k-center,0.567,0.562,0.562,0.567,0.065,0.064,0.064,0.065,5.7,0.001,0.705,0.655,0.718,0.698,0.761,5.5e-05,latent,0.01,6,0,0,0,0.0012981891632080078
xgb,ag,0.962,0.962,0.962,0.962,0.019,0.019,0.019,0.019,6.917,18.151,0.668,0.689,0.787,0.804,0.832,1.4e-05,original,0.01,6,0,0,0,0.0013966560363769531
rf,ag,0.929,0.928,0.928,0.929,0.03,0.03,0.03,0.03,16.239,1.796,0.757,0.761,0.827,0.829,0.873,2e-05,original,0.01,6,0,0,0,0.0013966560363769531
svc,ag,0.819,0.818,0.818,0.819,0.051,0.051,0.051,0.051,3.6,0.036,0.791,0.72,0.769,0.751,0.873,3.2e-05,original,0.01,6,0,0,0,0.0013966560363769531
logreg,ag,0.819,0.818,0.818,0.819,0.032,0.033,0.033,0.032,8.555,0.649,0.793,0.726,0.776,0.759,0.875,9e-06,original,0.01,6,0,0,0,0.0013966560363769531
mlp,ag,0.786,0.785,0.785,0.786,0.043,0.043,0.043,0.043,8.958,15.159,0.795,0.744,0.796,0.783,0.885,3.4e-05,original,0.01,6,0,0,0,0.0013966560363769531
naive_bayes,ag,0.757,0.754,0.754,0.757,0.092,0.092,0.092,0.092,4.036,0.001,0.741,0.634,0.675,0.651,0.804,1e-06,original,0.01,6,0,0,0,0.0013966560363769531
knn,ag,0.805,0.804,0.804,0.805,0.032,0.031,0.031,0.032,5.628,0.001,0.779,0.703,0.752,0.732,0.864,1.5e-05,original,0.01,6,0,0,0,0.0013966560363769531
xgb,ag,0.971,0.971,0.971,0.971,0.01,0.01,0.01,0.01,3.159,0.44,0.705,0.718,0.801,0.808,0.842,5e-06,latent,0.01,6,0,0,0,0.0013966560363769531
rf,ag,0.948,0.948,0.948,0.948,0.028,0.028,0.028,0.028,14.128,1.524,0.709,0.725,0.807,0.815,0.85,2.6e-05,latent,0.01,6,0,0,0,0.0013966560363769531
svc,ag,0.843,0.842,0.842,0.843,0.039,0.039,0.039,0.039,2.515,0.051,0.787,0.723,0.774,0.758,0.874,1.2e-05,latent,0.01,6,0,0,0,0.0013966560363769531
logreg,ag,0.886,0.885,0.885,0.886,0.038,0.038,0.038,0.038,1.996,0.121,0.737,0.729,0.799,0.795,0.841,1.2e-05,latent,0.01,6,0,0,0,0.0013966560363769531
mlp,ag,0.786,0.785,0.785,0.786,0.04,0.04,0.04,0.04,5.305,6.084,0.796,0.771,0.825,0.819,0.887,2e-05,latent,0.01,6,0,0,0,0.0013966560363769531
naive_bayes,ag,0.933,0.933,0.933,0.933,0.032,0.032,0.032,0.032,3.905,0.001,0.711,0.704,0.781,0.778,0.824,1e-06,latent,0.01,6,0,0,0,0.0013966560363769531
knn,ag,0.805,0.804,0.804,0.805,0.055,0.055,0.055,0.055,4.963,0.001,0.797,0.74,0.792,0.777,0.876,0.000157,latent,0.01,6,0,0,0,0.0013966560363769531
xgb,lc,0.981,0.981,0.981,0.981,0.028,0.028,0.028,0.028,3.984,0.038,0.238,0.251,0.336,0.286,0.141,7e-06,original,0.01,6,0,0,0,0.0015361309051513672
rf,lc,0.99,0.99,0.99,0.99,0.012,0.012,0.012,0.012,9.094,0.579,0.221,0.217,0.272,0.231,0.132,1.7e-05,original,0.01,6,0,0,0,0.0015361309051513672
svc,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,4.801,0.007,0.206,0.186,0.22,0.191,0.111,7e-06,original,0.01,6,0,0,0,0.0015361309051513672
logreg,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,3.146,0.008,0.205,0.186,0.22,0.191,0.112,6e-06,original,0.01,6,0,0,0,0.0015361309051513672
mlp,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,5.331,11.265,0.21,0.183,0.21,0.186,0.115,1.3e-05,original,0.01,6,0,0,0,0.0015361309051513672
naive_bayes,lc,0.943,0.943,0.943,0.943,0.049,0.049,0.049,0.049,3.742,0.001,0.243,0.195,0.211,0.197,0.222,1e-06,original,0.01,6,0,0,0,0.0015361309051513672
knn,lc,0.971,0.971,0.971,0.971,0.028,0.028,0.028,0.028,3.869,0.001,0.209,0.219,0.29,0.243,0.163,2e-05,original,0.01,6,0,0,0,0.0015361309051513672
xgb,lc,0.986,0.986,0.986,0.986,0.019,0.019,0.019,0.019,2.819,0.562,0.222,0.218,0.273,0.232,0.14,4e-06,latent,0.01,6,0,0,0,0.0015361309051513672
rf,lc,0.986,0.986,0.986,0.986,0.019,0.019,0.019,0.019,10.731,1.481,0.21,0.213,0.273,0.229,0.129,1.7e-05,latent,0.01,6,0,0,0,0.0015361309051513672
svc,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,3.309,0.01,0.201,0.189,0.23,0.197,0.11,7e-06,latent,0.01,6,0,0,0,0.0015361309051513672
logreg,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,3.934,0.011,0.204,0.193,0.237,0.202,0.113,6e-06,latent,0.01,6,0,0,0,0.0015361309051513672
mlp,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,6.474,0.277,0.22,0.196,0.228,0.201,0.121,2.4e-05,latent,0.01,6,0,0,0,0.0015361309051513672
naive_bayes,lc,0.967,0.967,0.967,0.967,0.012,0.012,0.012,0.012,4.666,0.001,0.216,0.194,0.227,0.199,0.163,1e-06,latent,0.01,6,0,0,0,0.0015361309051513672
knn,lc,0.986,0.986,0.986,0.986,0.019,0.019,0.019,0.019,6.391,0.001,0.206,0.213,0.279,0.233,0.151,2.8e-05,latent,0.01,6,0,0,0,0.0015361309051513672
xgb,craig,0.582,0.579,0.579,0.581,0.045,0.046,0.047,0.047,4.81,3.919,0.535,0.536,0.666,0.67,0.523,5e-06,original,0.01,6,0,0,0,0.0014066696166992188
rf,craig,0.524,0.516,0.517,0.524,0.087,0.081,0.083,0.09,11.454,0.475,0.41,0.391,0.47,0.429,0.398,8e-06,original,0.01,6,0,0,0,0.0014066696166992188
svc,craig,0.501,0.369,0.378,0.514,0.029,0.04,0.033,0.019,3.099,0.009,0.499,0.196,0.098,0.241,0.522,1.1e-05,original,0.01,6,0,0,0,0.0014066696166992188
